"xpath","count_occurrences","count_filings","schema_versions"
"/Return/ReturnData/IRS990/Form990PartVIISectionAGrp",2957481,243903,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/TitleTxt",2956599,243903,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/ReportableCompFromOrgAmt",2927316,242176,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/OtherCompensationAmt",2925874,242024,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/ReportableCompFromRltdOrgAmt",2924869,242016,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/PersonNm",2913829,241296,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/AverageHoursPerWeekRt",2800960,230270,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/IndividualTrusteeOrDirectorInd",2397723,218494,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleO/SupplementalInformationDetail",2229158,369718,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleO/SupplementalInformationDetail/ExplanationTxt",2229158,369718,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleO/SupplementalInformationDetail/FormAndLineReferenceDesc",2229158,369718,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/AverageHoursPerWeekRltdOrgRt",1033273,95391,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/OfficerInd",1022710,224291,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp",838071,130484,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/AverageHrsPerWkDevotedToPosRt",838071,130484,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/CompensationAmt",838071,130484,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/TitleTxt",838071,130484,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/PersonNm",835910,130069,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/OtherExpensesGrp",792168,225755,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/OtherExpensesGrp/TotalAmt",791967,225715,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/OtherExpensesGrp/Desc",788656,224934,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990/OtherExpensesGrp/ProgramServicesAmt",589098,184114,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable",514902,35122,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName",513784,34992,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine1Txt",513784,34992,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress",504167,33945,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/AddressLine1Txt",504167,33945,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/CityNm",504167,33945,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/StateAbbreviationCd",504167,33945,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/ZIPCd",504167,33945,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/PurposeOfGrantTxt",501533,32355,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/CashGrantAmt",490239,33807,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientEIN",478651,30466,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/IRCSectionDesc",449607,24996,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp",409181,56501,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DisregardedEntityName",409066,56464,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DisregardedEntityName/BusinessNameLine1Txt",409066,56464,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/ControlledOrganizationInd",400989,55390,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/PrimaryActivitiesTxt",400360,55080,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress",398771,55448,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/AddressLine1Txt",398771,55448,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/CityNm",398771,55448,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/StateAbbreviationCd",398771,55448,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/ZIPCd",398771,55448,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/LegalDomicileStateCd",397711,55229,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/ExemptCodeSectionTxt",395869,53985,"2016v3.0, 2016v3.1"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/EIN",395112,53814,"2016v3.0, 2016v3.1"
"/Return",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnData",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/BuildTS",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/BusinessOfficerGrp",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/BusinessOfficerGrp/PersonNm",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/BusinessOfficerGrp/PersonTitleTxt",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/BusinessOfficerGrp/SignatureDt",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/Filer",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/Filer/BusinessName",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine1Txt",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/Filer/BusinessNameControlTxt",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/Filer/EIN",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/ReturnTs",374387,374387,"2016v3.0, 2016v3.1"
"/Return/ReturnHeader/ReturnTypeCd",374387,374387,"2016v3.0, 2016v3.1"
