"xpath","count_occurrences","count_filings","schema_versions"
"/Return/ReturnData/IRS990/OtherExpensesGrp/Desc",758638,215617,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/OtherExpensesGrp/ProgramServicesAmt",566376,176373,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable",450254,33583,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName",449377,33483,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine1Txt",449377,33483,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress",439565,32477,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/AddressLine1Txt",439565,32477,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/CityNm",439565,32477,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/StateAbbreviationCd",439565,32477,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/ZIPCd",439565,32477,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/PurposeOfGrantTxt",438256,30926,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/CashGrantAmt",427208,32357,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientEIN",416289,29165,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/IRCSectionDesc",389379,23979,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp",386810,54537,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DisregardedEntityName",386680,54501,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DisregardedEntityName/BusinessNameLine1Txt",386680,54501,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/ControlledOrganizationInd",379376,53355,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/PrimaryActivitiesTxt",378930,53194,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress",377433,53523,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/AddressLine1Txt",377433,53523,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/CityNm",377433,53523,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/StateAbbreviationCd",377433,53523,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/ZIPCd",377433,53523,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/LegalDomicileStateCd",376470,53348,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/ExemptCodeSectionTxt",374734,52110,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/EIN",373798,51912,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/BuildTS",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/BusinessOfficerGrp",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/BusinessOfficerGrp/PersonNm",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/BusinessOfficerGrp/PersonTitleTxt",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/BusinessOfficerGrp/SignatureDt",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer/BusinessName",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine1Txt",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer/BusinessNameControlTxt",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer/EIN",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/ReturnTs",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/ReturnTypeCd",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/TaxPeriodBeginDt",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/TaxPeriodEndDt",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/TaxYr",358413,358413,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer/USAddress",358189,358189,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer/USAddress/AddressLine1Txt",358189,358189,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer/USAddress/CityNm",358189,358189,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer/USAddress/StateAbbreviationCd",358189,358189,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer/USAddress/ZIPCd",358189,358189,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ProgramServiceRevenueGrp",354839,157298,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleO",354205,354205,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/TotalRevenueColumnAmt",352483,156732,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/Desc",351919,156514,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/PublicCharityStatusTxt",343636,42785,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerPersonGrp",342660,342660,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerFirmGrp",341483,341483,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName",341483,341483,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName/BusinessNameLine1Txt",341483,341483,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerPersonGrp/PhoneNum",341464,341464,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress",341405,341405,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/AddressLine1Txt",341405,341405,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/CityNm",341405,341405,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/StateAbbreviationCd",341405,341405,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/ZIPCd",341405,341405,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerPersonGrp/PreparerPersonNm",340151,340151,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/RelatedOrExemptFuncIncomeAmt",311280,140705,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/BusinessOfficerGrp/DiscussWithPaidPreparerInd",310638,310638,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/OtherExpensesGrp/ManagementAndGeneralAmt",310012,130373,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/ExpenseAccountOtherAllwncAmt",309676,48831,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/EmployeeBenefitProgramAmt",309404,49141,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/Filer/PhoneNum",309403,309403,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/PreparerPersonGrp/PTIN",293034,293034,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleA",272862,272862,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DirectControllingEntityName",267581,25914,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DirectControllingEntityName/BusinessNameLine1Txt",267581,25914,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnHeader/BusinessOfficerGrp/PhoneNum",265114,265114,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/BusinessCd",256367,116586,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/AccountantCompileOrReviewInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ActivitiesConductedPrtshpInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ActivityOrMissionDesc",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/BooksInCareOfDetail",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/BooksInCareOfDetail/PhoneNum",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/BusinessRlnWithFamMemInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/BusinessRlnWithOfficerEntInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/BusinessRlnWithOrgMemInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYBenefitsPaidToMembersAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYContributionsGrantsAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYGrantsAndSimilarPaidAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYInvestmentIncomeAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYOtherExpensesAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYOtherRevenueAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYProgramServiceRevenueAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYRevenuesLessExpensesAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYSalariesCompEmpBnftPaidAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYTotalExpensesAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYTotalFundraisingExpenseAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYTotalProfFndrsngExpnsAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CYTotalRevenueAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ChangeToOrgDocumentsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CollectionsOfArtInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CompensationFromOtherSrcsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ConflictOfInterestPolicyInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ConservationEasementsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ConsolidatedAuditFinclStmtInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/CreditCounselingInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/DecisionsSubjectToApprovaInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/DeductibleArtContributionInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/DeductibleNonCashContriInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/DelegationOfMgmtDutiesInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/Desc",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/DescribedInSection501c3Ind",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/DisregardedEntityInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/DocumentRetentionPolicyInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/DonorAdvisedFundInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ElectionOfBoardMembersInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/EmployeeCnt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/FSAuditedInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/FamilyOrBusinessRlnInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ForeignActivitiesInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ForeignFinancialAccountInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ForeignOfficeInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/Form990ProvidedToGvrnBodyInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/FormerOfcrEmployeesListedInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/FundraisingActivitiesInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/GamingActivitiesInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/GoverningBodyVotingMembersCnt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/GrantToRelatedPersonInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/GrantsToIndividualsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/GrantsToOrganizationsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/GrossReceiptsAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/GroupReturnForAffiliatesInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/IRPDocumentCnt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/IRPDocumentW2GCnt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/IncludeFIN48FootnoteInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/IndependentAuditFinclStmtInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/IndependentVotingMemberCnt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/IndoorTanningServicesInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/InvestmentInJointVentureInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/LoanOutstandingInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/LocalChaptersInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/MaterialDiversionOrMisuseInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/MembersOrStockholdersInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/MinutesOfGoverningBodyInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/MoreThan5000KToIndividualsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/MoreThan5000KToOrgInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/NetAssetsOrFundBalancesEOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/NondeductibleContributionsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/OfficerMailingAddressInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/OperateHospitalInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/PartialLiquidationInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/PoliticalCampaignActyInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ProfessionalFundraisingInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ProhibitedTaxShelterTransInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ReconcilationRevenueExpnssAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/RelatedEntityInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/RelatedOrganizationCtrlEntInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ReportInvestmentsOtherSecInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ReportLandBuildingEquipmentInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ReportOtherAssetsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ReportOtherLiabilitiesInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ReportProgramRelatedInvstInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ScheduleBRequiredInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ScheduleJRequiredInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/ScheduleORequiredInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/SchoolOperatingInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TaxExemptBondsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TaxablePartyNotificationInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TempOrPermanentEndowmentsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TerminateOperationsInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotLiabNetAssetsFundBalanceGrp",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotLiabNetAssetsFundBalanceGrp/BOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotLiabNetAssetsFundBalanceGrp/EOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalAssetsEOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalAssetsGrp",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalAssetsGrp/BOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalAssetsGrp/EOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalCompGreaterThan150KInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalEmployeeCnt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/TotalAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalGrossUBIAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalLiabilitiesEOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalLiabilitiesGrp",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalLiabilitiesGrp/BOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalLiabilitiesGrp/EOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/BOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/EOYAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalRevenueGrp",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/TotalRevenueGrp/TotalRevenueColumnAmt",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
"/Return/ReturnData/IRS990/UnrelatedBusIncmOverLimitInd",233519,233519,"2015v2.0, 2015v2.1, 2015v3.0"
