"xpath","count_occurrences","count_filings","schema_versions"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine1Txt",411435,31359,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName",411435,31359,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/CityNm",400983,30396,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/AddressLine1Txt",400983,30396,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress",400983,30396,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/StateAbbreviationCd",400983,30396,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/ZIPCd",400983,30396,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/PurposeOfGrantTxt",400773,29008,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/CashGrantAmt",390562,30301,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientEIN",381631,27473,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp",359046,52038,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DisregardedEntityName",358941,52011,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DisregardedEntityName/BusinessNameLine1Txt",358941,52011,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleI/RecipientTable/IRCSectionDesc",356389,22543,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/PrimaryActivitiesTxt",352153,50752,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/ControlledOrganizationInd",351889,50803,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/ZIPCd",350841,51116,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/StateAbbreviationCd",350841,51116,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/AddressLine1Txt",350841,51116,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress/CityNm",350841,51116,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/USAddress",350841,51116,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/LegalDomicileStateCd",350691,50987,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/ExemptCodeSectionTxt",348304,49635,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/EIN",347548,49502,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/TaxPeriodBeginDt",335036,335036,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/Filer/EIN",335036,335036,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/ReturnTs",335036,335036,"2014v5.0, 2014v6.0"
"/Return",335036,335036,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/Filer/BusinessName",335036,335036,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/BusinessOfficerGrp/PersonNm",335036,335036,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader",335036,335036,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/BusinessOfficerGrp/SignatureDt",335036,335036,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/Filer/BusinessNameControlTxt",335036,335036,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/BuildTS",335036,335036,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/BusinessOfficerGrp/PersonTitleTxt",335036,335036,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/TaxYr",335036,335036,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/Filer",335036,335036,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/BusinessOfficerGrp",335036,335036,"2014v6.0, 2014v5.0"
"/Return/ReturnData",335036,335036,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/ReturnTypeCd",335036,335036,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/TaxPeriodEndDt",335036,335036,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine1Txt",335036,335036,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/Filer/USAddress/ZIPCd",334818,334818,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/Filer/USAddress",334818,334818,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/Filer/USAddress/AddressLine1Txt",334818,334818,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/Filer/USAddress/StateAbbreviationCd",334818,334818,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/Filer/USAddress/CityNm",334818,334818,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ProgramServiceRevenueGrp",333795,148041,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/Desc",332802,147594,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/TotalRevenueColumnAmt",331683,147523,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleO",331361,331361,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/PublicCharityStatusTxt",324450,40970,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/PreparerPersonGrp",320345,320345,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName/BusinessNameLine1Txt",319382,319382,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName",319382,319382,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/PreparerFirmGrp",319382,319382,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/AddressLine1Txt",319282,319282,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress",319282,319282,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/CityNm",319282,319282,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/ZIPCd",319282,319282,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/StateAbbreviationCd",319282,319282,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/PreparerPersonGrp/PhoneNum",317626,317626,"2014v6.0, 2014v5.0"
"/Return/ReturnHeader/PreparerPersonGrp/PreparerPersonNm",317296,317296,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/OtherExpensesGrp/ManagementAndGeneralAmt",294155,123144,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/RelatedOrExemptFuncIncomeAmt",293530,132362,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/Filer/PhoneNum",289934,289934,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/ExpenseAccountOtherAllwncAmt",289348,45187,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/EmployeeBenefitProgramAmt",289306,45461,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/BusinessOfficerGrp/DiscussWithPaidPreparerInd",288005,288005,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/PreparerPersonGrp/PTIN",273366,273366,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleA",254078,254078,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DirectControllingEntityName/BusinessNameLine1Txt",251381,24463,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DirectControllingEntityName",251381,24463,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/BusinessOfficerGrp/PhoneNum",244587,244587,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ProgramServiceRevenueGrp/BusinessCd",242098,109552,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ProfessionalFundraisingInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/CYTotalRevenueAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/GrantsToIndividualsInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalLiabilitiesEOYAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ForeignActivitiesInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/DisregardedEntityInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/FormerOfcrEmployeesListedInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalAssetsGrp",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/OfficerMailingAddressInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/DelegationOfMgmtDutiesInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TerminateOperationsInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ConsolidatedAuditFinclStmtInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/AccountantCompileOrReviewInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/WhistleblowerPolicyInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/GroupReturnForAffiliatesInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TotalEmployeeCnt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/BooksInCareOfDetail/PhoneNum",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/BusinessRlnWithOrgMemInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TaxExemptBondsInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/PoliticalCampaignActyInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ReportOtherLiabilitiesInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/IndependentAuditFinclStmtInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/MoreThan5000KToOrgInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/DeductibleArtContributionInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/TotalAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ForeignFinancialAccountInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ElectionOfBoardMembersInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/GrossReceiptsAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalCompGreaterThan150KInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/DecisionsSubjectToApprovaInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/DonorAdvisedFundInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CYOtherRevenueAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CYTotalFundraisingExpenseAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/CYContributionsGrantsAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CYRevenuesLessExpensesAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ReconcilationRevenueExpnssAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/BusinessRlnWithOfficerEntInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalRevenueGrp/TotalRevenueColumnAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/Form990ProvidedToGvrnBodyInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ChangeToOrgDocumentsInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/IndoorTanningServicesInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/EOYAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/GamingActivitiesInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalAssetsGrp/BOYAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/FundraisingActivitiesInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ForeignOfficeInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ReportLandBuildingEquipmentInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/NetAssetsOrFundBalancesEOYAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalAssetsEOYAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/LoanOutstandingInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/PartialLiquidationInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/RelatedEntityInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ConflictOfInterestPolicyInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/RelatedOrganizationCtrlEntInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/MaterialDiversionOrMisuseInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/LocalChaptersInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ScheduleBRequiredInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TempOrPermanentEndowmentsInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ReportOtherAssetsInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/IRPDocumentCnt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/IRPDocumentW2GCnt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/MinutesOfGoverningBodyInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/DocumentRetentionPolicyInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ActivityOrMissionDesc",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/CreditCounselingInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/SchoolOperatingInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/OperateHospitalInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ScheduleJRequiredInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/GrantToRelatedPersonInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TaxablePartyNotificationInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/GoverningBodyVotingMembersCnt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/Desc",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/MembersOrStockholdersInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/CollectionsOfArtInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CYGrantsAndSimilarPaidAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/CYTotalExpensesAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/DescribedInSection501c3Ind",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TotLiabNetAssetsFundBalanceGrp",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TotLiabNetAssetsFundBalanceGrp/BOYAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/VotingMembersGoverningBodyCnt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/VotingMembersIndependentCnt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalLiabilitiesGrp/EOYAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ReportInvestmentsOtherSecInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ActivitiesConductedPrtshpInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/BooksInCareOfDetail",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/FamilyOrBusinessRlnInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/DeductibleNonCashContriInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/CYSalariesCompEmpBnftPaidAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalGrossUBIAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/EmployeeCnt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CompensationFromOtherSrcsInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TotalLiabilitiesGrp/BOYAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/IncludeFIN48FootnoteInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ConservationEasementsInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ReportProgramRelatedInvstInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/MoreThan5000KToIndividualsInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/UnrelatedBusIncmOverLimitInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotLiabNetAssetsFundBalanceGrp/EOYAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/IndependentVotingMemberCnt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TotalRevenueGrp",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CYTotalProfFndrsngExpnsAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CYBenefitsPaidToMembersAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalAssetsGrp/EOYAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/InvestmentInJointVentureInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/ProhibitedTaxShelterTransInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CYOtherExpensesAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TotalLiabilitiesGrp",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/BOYAmt",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/FSAuditedInd",218619,218619,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/BusinessRlnWithFamMemInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/ScheduleORequiredInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/NondeductibleContributionsInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CYProgramServiceRevenueAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CYInvestmentIncomeAmt",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/GrantsToOrganizationsInd",218619,218619,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/MissionDesc",218466,218466,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/AddressLine1Txt",218245,218245,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/ZIPCd",218245,218245,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/StateAbbreviationCd",218245,218245,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/CityNm",218245,218245,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress",218245,218245,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/MinutesOfCommitteesInd",217670,217670,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CompensationProcessCEOInd",217289,217289,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CompensationProcessOtherInd",217018,217018,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/SignificantNewProgramSrvcInd",216759,216759,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/SignificantChangeInd",216731,216731,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalAssetsBOYAmt",216154,216154,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/NetAssetsOrFundBalancesBOYAmt",215926,215926,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/PYTotalRevenueAmt",212211,212211,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/PYRevenuesLessExpensesAmt",211932,211932,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/PYTotalExpensesAmt",211809,211809,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/InfoInScheduleOPartVIInd",211545,211545,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/PYOtherExpensesAmt",211055,211055,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/SubjectToProxyTaxInd",210993,210993,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/LegalDomicileStateCd",206768,206768,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/ProgramServicesAmt",202782,202782,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/ManagementAndGeneralAmt",201961,201961,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/FormationYr",201747,201747,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CashNonInterestBearingGrp",200979,200979,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/FundraisingAmt",200311,200311,"2014v5.0, 2014v6.0"
"/Return/ReturnData/IRS990/UponRequestInd",199620,199620,"2014v5.0, 2014v6.0"
"/Return/ReturnHeader/PreparerFirmGrp/PreparerFirmEIN",199396,199396,"2014v6.0, 2014v5.0"
"/Return/ReturnData/IRS990/CashNonInterestBearingGrp/EOYAmt",198913,198913,"2014v5.0, 2014v6.0"
